group group.name disease flag n.target n.disease n.overlap s z
DB00184 Nicotine colitis.ulcerative True 7 55 0 NA 0.022495
DB00184 Nicotine malabsorption.syndromes False 7 34 0 NA 1.930513
DB00184 Nicotine colitis False 7 55 0 NA 0.001690
DB00184 Nicotine anemia False 7 58 0 NA 3.418638
DB00184 Nicotine sarcoma False 7 25 0 NA 2.177266
DB00184 Nicotine multiple.sclerosis False 7 69 0 NA 3.089201
DB00184 Nicotine coronary.disease False 7 37 0 NA 0.539042
DB00184 Nicotine lymphoma.non.hodgkin False 7 22 0 NA 2.242442
DB00184 Nicotine hematologic.diseases False 7 188 0 NA 1.969884
DB00184 Nicotine skin.diseases False 7 278 0 NA 1.460901
DB00184 Nicotine blood.coagulation.disorders False 7 40 0 NA 2.243891
DB00184 Nicotine cardiovascular.diseases False 7 330 0 NA 0.801772
DB00184 Nicotine amyotrophic.lateral.sclerosis False 7 21 0 NA -0.694082
DB00184 Nicotine cardiomyopathy.dilated False 7 29 0 NA -0.530702
DB00184 Nicotine lung.diseases False 7 71 1 NA -2.713132
DB00184 Nicotine bacterial.infections False 7 26 0 NA -0.759300
DB00184 Nicotine diabetes.mellitus.type.1 False 7 82 0 NA 1.876281
DB00184 Nicotine arthritis.rheumatoid False 7 42 0 NA 2.439678
DB00184 Nicotine liver.cirrhosis.biliary False 7 23 0 NA 3.081404
DB00184 Nicotine coronary.artery.disease False 7 31 0 NA 0.326477
DB00184 Nicotine leukemia.lymphoid False 7 66 0 NA 0.734440
DB00184 Nicotine arterial.occlusive.diseases False 7 44 0 NA 0.976877
DB00184 Nicotine heart.diseases False 7 167 0 NA 0.699575
DB00357 Aminoglutethimide bone.diseases.metabolic False 2 27 0 NA -0.954656
DB00357 Aminoglutethimide colorectal.neoplasms False 2 42 0 -0.0554899216125 -1.387156
DB00357 Aminoglutethimide eye.diseases False 2 231 0 NA -0.638445
DB00357 Aminoglutethimide collagen.diseases False 2 25 0 NA 0.524378
DB00357 Aminoglutethimide leukemia.myeloid.acute False 2 43 0 0.0 0.064483
DB00357 Aminoglutethimide kidney.diseases False 2 144 0 NA 0.368335
DB00357 Aminoglutethimide epilepsy False 2 25 0 0.0459055474201 1.861513
DB00357 Aminoglutethimide joint.diseases False 2 79 0 NA 0.136556
DB00357 Aminoglutethimide vascular.diseases False 2 181 0 NA -0.769624
DB00357 Aminoglutethimide neuroendocrine.tumors False 2 24 0 NA -0.518254
DB00357 Aminoglutethimide parkinsonian.disorders False 2 31 0 NA 0.848610
DB00357 Aminoglutethimide hypopigmentation False 2 22 0 NA 0.844004
DB00357 Aminoglutethimide intestinal.neoplasms False 2 42 0 NA -1.330999
DB00357 Aminoglutethimide thyroid.diseases False 2 30 0 NA -0.712886
DB00357 Aminoglutethimide diabetes.mellitus False 2 162 0 NA 0.359087
DB00357 Aminoglutethimide dementia False 2 42 0 NA -0.183174
DB00357 Aminoglutethimide mycobacterium.infections False 2 22 0 NA 0.637686
DB00357 Aminoglutethimide arrhythmias.cardiac False 2 30 0 NA 0.485428
DB00357 Aminoglutethimide prostatic.neoplasms True 2 61 0 -0.0574265655957 -0.162411
DB00357 Aminoglutethimide head.and.neck.neoplasms False 2 35 0 NA -0.246930
DB00357 Aminoglutethimide inflammatory.bowel.diseases False 2 119 0 -0.028055388061 -1.246056
DB00357 Aminoglutethimide gastrointestinal.neoplasms False 2 72 0 NA -1.035830
DB00357 Aminoglutethimide asthma False 2 36 0 0.0463847015247 -1.864569
DB00357 Aminoglutethimide alzheimer.disease False 2 29 0 0.0 -0.524479
DB00357 Aminoglutethimide metabolism.inborn.errors False 2 289 0 NA -1.827737
DB00357 Aminoglutethimide macular.degeneration False 2 44 0 NA 0.658163
DB00357 Aminoglutethimide breast.neoplasms True 2 40 0 0.0 -0.151781
DB00357 Aminoglutethimide hypersensitivity False 2 45 0 NA -1.903084
DB00357 Aminoglutethimide adenocarcinoma False 2 32 0 NA -0.169924
DB00357 Aminoglutethimide bone.diseases False 2 144 0 NA 0.477613
DB00357 Aminoglutethimide insulin.resistance False 2 26 0 NA 1.934092
DB00357 Aminoglutethimide motor.neuron.disease False 2 31 0 NA -0.321514
DB00357 Aminoglutethimide crohn.disease False 2 71 0 NA -1.513999
DB00357 Aminoglutethimide endocrine.system.diseases False 2 291 0 NA -1.756266
DB00357 Aminoglutethimide keratosis False 2 21 0 NA -2.246749
DB00357 Aminoglutethimide psoriasis False 2 54 0 -0.105299336722 -0.155330
DB00357 Aminoglutethimide varicose.veins False 2 20 0 NA 0.323375
DB00357 Aminoglutethimide spinal.cord.diseases False 2 59 0 NA 0.093190
DB00357 Aminoglutethimide neoplasms False 2 482 0 NA 0.190307
DB00357 Aminoglutethimide rheumatic.diseases False 2 59 0 NA 0.010011
DB00357 Aminoglutethimide pancreatic.diseases False 2 24 0 NA -0.530455
DB00357 Aminoglutethimide myocardial.ischemia False 2 43 0 NA -0.497786
DB00357 Aminoglutethimide autoimmune.diseases False 2 243 0 NA 0.844135
DB00357 Aminoglutethimide kidney.neoplasms False 2 20 0 NA -0.593489
DB00357 Aminoglutethimide arthritis False 2 76 0 NA 0.086208
DB00357 Aminoglutethimide leukemia False 2 117 0 NA 0.645830
DB00357 Aminoglutethimide hyperinsulinism False 2 26 0 NA 1.930326
DB00357 Aminoglutethimide diabetes.mellitus.type.2 False 2 72 0 0.0466299853562 -0.115869
DB00357 Aminoglutethimide arteriosclerosis False 2 38 0 NA -0.491770
DB00357 Aminoglutethimide gastroenteritis False 2 122 0 NA -1.279059
DB00357 Aminoglutethimide liver.cirrhosis False 2 24 0 NA 2.446690
DB00357 Aminoglutethimide parkinson.disease False 2 30 0 0.0 0.929235
DB00357 Aminoglutethimide lupus.erythematosus.systemic False 2 75 0 NA -0.109349
DB00357 Aminoglutethimide anemia.hemolytic False 2 29 0 NA -0.749066
DB00357 Aminoglutethimide lymphoma False 2 24 0 NA -0.440546
DB00357 Aminoglutethimide colitis.ulcerative False 2 55 0 0.0355168403825 -0.262444
DB00357 Aminoglutethimide malabsorption.syndromes False 2 34 0 NA -0.663793
DB00357 Aminoglutethimide colitis False 2 55 0 NA -0.276601
DB00357 Aminoglutethimide anemia False 2 58 0 NA -1.330160
DB00357 Aminoglutethimide sarcoma False 2 25 0 -0.0695520716685 -0.447160
DB00357 Aminoglutethimide multiple.sclerosis False 2 69 0 0.0317236626755 -0.053539
DB00357 Aminoglutethimide coronary.disease False 2 37 0 NA -0.607481
DB00357 Aminoglutethimide lymphoma.non.hodgkin False 2 22 0 NA -0.427389
DB00357 Aminoglutethimide hematologic.diseases False 2 188 0 NA -0.565685
DB00357 Aminoglutethimide skin.diseases False 2 278 1 NA -1.891085
DB00357 Aminoglutethimide blood.coagulation.disorders False 2 40 0 NA 1.017147
DB00357 Aminoglutethimide cardiovascular.diseases False 2 330 0 NA -0.232456
DB00357 Aminoglutethimide amyotrophic.lateral.sclerosis False 2 21 0 NA -0.555896
DB00357 Aminoglutethimide cardiomyopathy.dilated False 2 29 0 NA -0.456726
DB00357 Aminoglutethimide lung.diseases False 2 71 0 NA -1.272690
DB00357 Aminoglutethimide bacterial.infections False 2 26 0 NA 0.806662
DB00357 Aminoglutethimide diabetes.mellitus.type.1 False 2 82 0 NA -0.018094
DB00357 Aminoglutethimide arthritis.rheumatoid False 2 42 0 0.0429610646912 -0.136090
DB00357 Aminoglutethimide liver.cirrhosis.biliary False 2 23 0 NA 2.483943
DB00357 Aminoglutethimide coronary.artery.disease False 2 31 0 NA -0.756230
DB00357 Aminoglutethimide leukemia.lymphoid False 2 66 0 NA 0.136478
DB00357 Aminoglutethimide arterial.occlusive.diseases False 2 44 0 NA -0.428907
DB00357 Aminoglutethimide heart.diseases False 2 167 0 NA 0.483680
DB00351 Megestrol bone.diseases.metabolic False 2 27 0 NA 0.392181
DB00351 Megestrol colorectal.neoplasms False 2 42 0 0.0 0.128168
DB00351 Megestrol eye.diseases False 2 231 0 NA 0.988205
DB00351 Megestrol collagen.diseases False 2 25 0 NA 0.424437
DB00351 Megestrol leukemia.myeloid.acute False 2 43 0 0.0 0.115214
DB00351 Megestrol kidney.diseases False 2 144 0 NA 0.373438
DB00351 Megestrol epilepsy False 2 25 0 -0.0267021276596 0.251018
DB00351 Megestrol joint.diseases False 2 79 0 NA 0.252586
DB00351 Megestrol vascular.diseases False 2 181 0 NA 1.001014
DB00351 Megestrol neuroendocrine.tumors False 2 24 0 NA -0.760475
DB00351 Megestrol parkinsonian.disorders False 2 31 0 NA 0.592813
DB00351 Megestrol hypopigmentation False 2 22 0 NA 0.720559
DB00351 Megestrol intestinal.neoplasms False 2 42 0 NA 0.189909
DB00351 Megestrol thyroid.diseases False 2 30 0 NA 0.760172
DB00351 Megestrol diabetes.mellitus False 2 162 0 NA -1.130913
DB00351 Megestrol dementia False 2 42 0 NA -0.408968
DB00351 Megestrol mycobacterium.infections False 2 22 0 NA -0.889811
DB00351 Megestrol arrhythmias.cardiac False 2 30 0 NA 0.268557
DB00351 Megestrol prostatic.neoplasms False 2 61 0 0.0 -1.803120
DB00351 Megestrol head.and.neck.neoplasms False 2 35 0 NA -0.275784
DB00351 Megestrol inflammatory.bowel.diseases False 2 119 0 0.0445042639332 0.385753
DB00351 Megestrol gastrointestinal.neoplasms False 2 72 0 NA 0.628021
DB00351 Megestrol asthma False 2 36 0 -0.000840511671979 -2.129909
DB00351 Megestrol alzheimer.disease False 2 29 0 0.041936428633 -0.763630
DB00351 Megestrol metabolism.inborn.errors False 2 289 0 NA -0.801464
DB00351 Megestrol macular.degeneration False 2 44 0 NA 0.418269
DB00351 Megestrol breast.neoplasms True 2 40 0 0.0 -1.696804
DB00351 Megestrol hypersensitivity False 2 45 0 NA -2.145105
DB00351 Megestrol adenocarcinoma False 2 32 0 NA -0.238771
DB00351 Megestrol bone.diseases False 2 144 0 NA -0.885906
DB00351 Megestrol insulin.resistance False 2 26 0 NA 0.564196
DB00351 Megestrol motor.neuron.disease False 2 31 0 NA -0.340693
DB00351 Megestrol crohn.disease False 2 71 0 NA 0.094258
DB00351 Megestrol endocrine.system.diseases False 2 291 0 NA -0.356363
DB00351 Megestrol keratosis False 2 21 0 NA 0.698553
DB00351 Megestrol psoriasis False 2 54 0 0.0 1.223484
DB00351 Megestrol varicose.veins False 2 20 0 NA 0.214256
DB00351 Megestrol spinal.cord.diseases False 2 59 0 NA 0.215740
DB00351 Megestrol neoplasms False 2 482 0 NA 0.094250
DB00351 Megestrol rheumatic.diseases False 2 59 0 NA -0.084416
DB00351 Megestrol pancreatic.diseases False 2 24 0 NA 1.144622
DB00351 Megestrol myocardial.ischemia False 2 43 0 NA -1.056961
DB00351 Megestrol autoimmune.diseases False 2 243 0 NA -0.587188
DB00351 Megestrol kidney.neoplasms False 2 20 0 NA -0.829625
DB00351 Megestrol arthritis False 2 76 0 NA 0.226781
DB00351 Megestrol leukemia False 2 117 0 NA 0.956990
DB00351 Megestrol hyperinsulinism False 2 26 0 NA 0.478748
DB00351 Megestrol diabetes.mellitus.type.2 False 2 72 0 0.120697519166 1.002428
DB00351 Megestrol arteriosclerosis False 2 38 0 NA -0.910899
DB00351 Megestrol gastroenteritis False 2 122 0 NA 0.291997
DB00351 Megestrol liver.cirrhosis False 2 24 0 NA -0.489698
DB00351 Megestrol parkinson.disease False 2 30 0 0.0371052631579 0.603023
DB00351 Megestrol lupus.erythematosus.systemic False 2 75 0 NA -0.167198
DB00351 Megestrol anemia.hemolytic False 2 29 0 NA 0.731570
DB00351 Megestrol lymphoma False 2 24 0 NA -0.327758
DB00351 Megestrol colitis.ulcerative False 2 55 0 0.0 -0.672624
DB00351 Megestrol malabsorption.syndromes False 2 34 0 NA -0.775699
DB00351 Megestrol colitis False 2 55 0 NA -0.646560
DB00351 Megestrol anemia False 2 58 0 NA 2.058193
DB00351 Megestrol sarcoma False 2 25 0 0.0 -1.890880
DB00351 Megestrol multiple.sclerosis False 2 69 0 -0.0670410888104 -1.486874
DB00351 Megestrol coronary.disease False 2 37 0 NA -1.004320
DB00351 Megestrol lymphoma.non.hodgkin False 2 22 0 NA -0.301968
DB00351 Megestrol hematologic.diseases False 2 188 0 NA 1.424986
DB00351 Megestrol skin.diseases False 2 278 0 NA -0.400431
DB00351 Megestrol blood.coagulation.disorders False 2 40 0 NA 0.788022
DB00351 Megestrol cardiovascular.diseases False 2 330 0 NA -0.344701
DB00351 Megestrol amyotrophic.lateral.sclerosis False 2 21 0 NA 0.851960
DB00351 Megestrol cardiomyopathy.dilated False 2 29 0 NA -1.031207
DB00351 Megestrol lung.diseases False 2 71 0 NA -1.215163
DB00351 Megestrol bacterial.infections False 2 26 0 NA -0.763083
DB00351 Megestrol diabetes.mellitus.type.1 False 2 82 0 NA -1.568920
DB00351 Megestrol arthritis.rheumatoid False 2 42 0 -0.0887647514859 -0.299705
DB00351 Megestrol liver.cirrhosis.biliary False 2 23 0 NA -0.503338
DB00351 Megestrol coronary.artery.disease False 2 31 0 NA -1.149269
DB00351 Megestrol leukemia.lymphoid False 2 66 0 NA 0.255774
DB00351 Megestrol arterial.occlusive.diseases False 2 44 0 NA -0.658805
DB00351 Megestrol heart.diseases False 2 167 0 NA -0.921885
DB00181 Baclofen bone.diseases.metabolic False 2 27 0 NA 0.545591
DB00181 Baclofen colorectal.neoplasms False 2 42 0 0.0607485571539 0.022809
DB00181 Baclofen eye.diseases False 2 231 0 NA 0.612858
DB00181 Baclofen collagen.diseases False 2 25 0 NA 0.505439
DB00181 Baclofen leukemia.myeloid.acute False 2 43 0 -0.0497745283832 -0.030884
DB00181 Baclofen kidney.diseases False 2 144 0 NA -1.398040
DB00181 Baclofen epilepsy False 2 25 0 0.0 -2.315980
DB00181 Baclofen joint.diseases False 2 79 0 NA 1.881869
DB00181 Baclofen vascular.diseases False 2 181 0 NA 0.626472
DB00181 Baclofen neuroendocrine.tumors False 2 24 0 NA -0.466915
DB00181 Baclofen parkinsonian.disorders False 2 31 0 NA -3.242222
DB00181 Baclofen hypopigmentation False 2 22 0 NA 0.884630
DB00181 Baclofen intestinal.neoplasms False 2 42 0 NA 0.062483
DB00181 Baclofen thyroid.diseases False 2 30 0 NA -2.060158
DB00181 Baclofen diabetes.mellitus False 2 162 0 NA 0.448394
DB00181 Baclofen dementia False 2 42 0 NA -0.233323
DB00181 Baclofen mycobacterium.infections False 2 22 0 NA 0.680712
DB00181 Baclofen arrhythmias.cardiac False 2 30 0 NA 0.493805
DB00181 Baclofen prostatic.neoplasms False 2 61 0 0.099582436041 -0.089803
DB00181 Baclofen head.and.neck.neoplasms False 2 35 0 NA 1.508537
DB00181 Baclofen inflammatory.bowel.diseases False 2 119 0 0.0 0.336109
DB00181 Baclofen gastrointestinal.neoplasms False 2 72 0 NA 0.324466
DB00181 Baclofen asthma False 2 36 0 0.0612206047032 1.002607
DB00181 Baclofen alzheimer.disease False 2 29 0 0.0 -0.434440
DB00181 Baclofen metabolism.inborn.errors False 2 289 0 NA 0.637981
DB00181 Baclofen macular.degeneration False 2 44 0 NA 0.714545
DB00181 Baclofen breast.neoplasms False 2 40 0 0.0 -0.174141
DB00181 Baclofen hypersensitivity False 2 45 0 NA 1.196380
DB00181 Baclofen adenocarcinoma False 2 32 0 NA -0.201234
DB00181 Baclofen bone.diseases False 2 144 0 NA 0.487881
DB00181 Baclofen insulin.resistance False 2 26 0 NA 0.484717
DB00181 Baclofen motor.neuron.disease False 2 31 0 NA -0.209262
DB00181 Baclofen crohn.disease False 2 71 0 NA 0.058042
DB00181 Baclofen endocrine.system.diseases False 2 291 0 NA -0.483554
DB00181 Baclofen keratosis False 2 21 0 NA -0.671353
DB00181 Baclofen psoriasis False 2 54 0 0.0 1.519466
DB00181 Baclofen varicose.veins False 2 20 0 NA 0.322543
DB00181 Baclofen spinal.cord.diseases True 2 59 0 NA 0.073670
DB00181 Baclofen neoplasms False 2 482 0 NA 0.118396
DB00181 Baclofen rheumatic.diseases False 2 59 0 NA 1.752365
DB00181 Baclofen pancreatic.diseases False 2 24 0 NA 1.002143
DB00181 Baclofen myocardial.ischemia False 2 43 0 NA 0.954469
DB00181 Baclofen autoimmune.diseases False 2 243 0 NA 0.754890
DB00181 Baclofen kidney.neoplasms False 2 20 0 NA 0.816001
DB00181 Baclofen arthritis False 2 76 0 NA 1.836636
DB00181 Baclofen leukemia False 2 117 0 NA -0.966464
DB00181 Baclofen hyperinsulinism False 2 26 0 NA 0.433341
DB00181 Baclofen diabetes.mellitus.type.2 False 2 72 0 -0.0523171677147 -0.087101
DB00181 Baclofen arteriosclerosis False 2 38 0 NA 1.014560
DB00181 Baclofen gastroenteritis False 2 122 0 NA 0.350266
DB00181 Baclofen liver.cirrhosis False 2 24 0 NA 0.926806
DB00181 Baclofen parkinson.disease False 2 30 0 0.034483805668 -3.387271
DB00181 Baclofen lupus.erythematosus.systemic False 2 75 0 NA 1.767331
DB00181 Baclofen anemia.hemolytic False 2 29 0 NA 0.866508
DB00181 Baclofen lymphoma False 2 24 0 NA -0.321244
DB00181 Baclofen colitis.ulcerative False 2 55 0 0.0 1.448601
DB00181 Baclofen malabsorption.syndromes False 2 34 0 NA -0.525161
DB00181 Baclofen colitis False 2 55 0 NA 1.473077
DB00181 Baclofen anemia False 2 58 0 NA 0.215446
DB00181 Baclofen sarcoma False 2 25 0 0.0 -0.409165
DB00181 Baclofen multiple.sclerosis True 2 69 0 0.104520845895 0.072330
DB00181 Baclofen coronary.disease False 2 37 0 NA 0.775225
DB00181 Baclofen lymphoma.non.hodgkin False 2 22 0 NA -0.360994
DB00181 Baclofen hematologic.diseases False 2 188 0 NA -0.641529
DB00181 Baclofen skin.diseases False 2 278 0 NA 0.902558
DB00181 Baclofen blood.coagulation.disorders False 2 40 0 NA 1.297470
DB00181 Baclofen cardiovascular.diseases False 2 330 0 NA 0.936092
DB00181 Baclofen amyotrophic.lateral.sclerosis False 2 21 0 NA -0.516892
DB00181 Baclofen cardiomyopathy.dilated False 2 29 0 NA 1.099561
DB00181 Baclofen lung.diseases False 2 71 0 NA 1.883683
DB00181 Baclofen bacterial.infections False 2 26 0 NA 0.861717
DB00181 Baclofen diabetes.mellitus.type.1 False 2 82 0 NA 1.759502
DB00181 Baclofen arthritis.rheumatoid False 2 42 0 0.0 1.505039
DB00181 Baclofen liver.cirrhosis.biliary False 2 23 0 NA 0.958607
DB00181 Baclofen coronary.artery.disease False 2 31 0 NA 0.675230
DB00181 Baclofen leukemia.lymphoid False 2 66 0 NA 0.201882
DB00181 Baclofen arterial.occlusive.diseases False 2 44 0 NA 1.215733
DB00181 Baclofen heart.diseases False 2 167 0 NA 2.123347
DB00421 Spironolactone bone.diseases.metabolic False 2 27 0 NA -0.079925
DB00421 Spironolactone colorectal.neoplasms False 2 42 0 0.0 -0.079058
DB00421 Spironolactone eye.diseases False 2 231 0 NA 0.486074
DB00421 Spironolactone collagen.diseases False 2 25 0 NA 1.347196
DB00421 Spironolactone leukemia.myeloid.acute False 2 43 0 0.0834434490482 -0.088220
DB00421 Spironolactone kidney.diseases False 2 144 1 NA -3.156969
DB00421 Spironolactone epilepsy False 2 25 0 0.116140709794 -0.130753
DB00421 Spironolactone joint.diseases False 2 79 0 NA 1.816636
DB00421 Spironolactone vascular.diseases False 2 181 0 NA -1.558799
DB00421 Spironolactone neuroendocrine.tumors False 2 24 0 NA 0.894164
DB00421 Spironolactone parkinsonian.disorders False 2 31 0 NA -1.254938
DB00421 Spironolactone hypopigmentation False 2 22 0 NA 0.515526
DB00421 Spironolactone intestinal.neoplasms False 2 42 0 NA -0.036255
DB00421 Spironolactone thyroid.diseases False 2 30 0 NA 0.404337
DB00421 Spironolactone diabetes.mellitus False 2 162 0 NA 0.143880
DB00421 Spironolactone dementia False 2 42 0 NA 1.140098
DB00421 Spironolactone mycobacterium.infections False 2 22 0 NA 0.515987
DB00421 Spironolactone arrhythmias.cardiac False 2 30 0 NA -0.159871
DB00421 Spironolactone prostatic.neoplasms False 2 61 1 -0.0493330605565 -2.053741
DB00421 Spironolactone head.and.neck.neoplasms False 2 35 0 NA -0.487943
DB00421 Spironolactone inflammatory.bowel.diseases False 2 119 0 0.0446211990697 0.023094
DB00421 Spironolactone gastrointestinal.neoplasms False 2 72 0 NA 0.256646
DB00421 Spironolactone asthma False 2 36 0 -0.120773107072 -0.686761
DB00421 Spironolactone alzheimer.disease False 2 29 0 0.0497288741494 0.616847
DB00421 Spironolactone metabolism.inborn.errors False 2 289 1 NA -2.999825
DB00421 Spironolactone macular.degeneration False 2 44 0 NA 1.582677
DB00421 Spironolactone breast.neoplasms False 2 40 0 -0.11275691274 -0.248183
DB00421 Spironolactone hypersensitivity False 2 45 0 NA -0.522177
DB00421 Spironolactone adenocarcinoma False 2 32 0 NA -0.438346
DB00421 Spironolactone bone.diseases False 2 144 0 NA 0.355204
DB00421 Spironolactone insulin.resistance False 2 26 0 NA 1.429591
DB00421 Spironolactone motor.neuron.disease False 2 31 1 NA -2.079249
DB00421 Spironolactone crohn.disease False 2 71 0 NA -0.220594
DB00421 Spironolactone endocrine.system.diseases False 2 291 1 NA -1.159451
DB00421 Spironolactone keratosis False 2 21 0 NA -1.148959
DB00421 Spironolactone psoriasis False 2 54 0 -0.0951546214144 1.399808
DB00421 Spironolactone varicose.veins False 2 20 0 NA -1.718953
DB00421 Spironolactone spinal.cord.diseases False 2 59 1 NA -2.027946
DB00421 Spironolactone neoplasms False 2 482 1 NA -2.097418
DB00421 Spironolactone rheumatic.diseases False 2 59 0 NA 1.674338
DB00421 Spironolactone pancreatic.diseases False 2 24 0 NA -0.648622
DB00421 Spironolactone myocardial.ischemia False 2 43 0 NA -1.008501
DB00421 Spironolactone autoimmune.diseases False 2 243 0 NA 0.554063
DB00421 Spironolactone kidney.neoplasms False 2 20 0 NA -0.950901
DB00421 Spironolactone arthritis False 2 76 0 NA 1.728087
DB00421 Spironolactone leukemia False 2 117 0 NA 0.466278
DB00421 Spironolactone hyperinsulinism False 2 26 0 NA 1.401312
DB00421 Spironolactone diabetes.mellitus.type.2 False 2 72 0 0.0 -0.676950
DB00421 Spironolactone arteriosclerosis False 2 38 0 NA -0.961938
DB00421 Spironolactone gastroenteritis False 2 122 0 NA 0.046123
DB00421 Spironolactone liver.cirrhosis True 2 24 0 NA -0.722789
